x_mean,y_mean,z_mean,x_stddev,y_stddev,z_stddev,x_energy,y_energy,z_energy,x_y_coeff,x_z_coeff,y_z_coeff,gesture
1.9476747888105888,1.0849610892710861,-3.7709266940752664,6.0285223839986015,5.714730943044912,9.703263521296204,2131.0289556020175,1794.447527346478,5758.000076209863,-0.2380593955459424,-0.3080202312730679,0.7370355030054211,2
2.138138716735623,0.8169345110654831,-3.7836946016008204,6.596041685595228,5.56538617429622,9.477017771699375,2600.8594040381477,1709.2762662739044,5637.34772173579,-0.24448528152699334,-0.30111067321118473,0.7275119496048572,2
1.5740244992215324,1.6781969131143004,-4.3266334340528205,5.401466658744559,4.797773547172086,9.685782803660194,1680.107498177121,1372.0700670031072,5983.029462666854,-0.3096534854131199,-0.28559650705930967,0.8080933350068568,2
1.3117226667959114,0.9267983484114038,-3.6305265899362236,5.599027545889195,5.454861994752087,9.576909393484168,1886.6949877646794,1745.8840051219217,5992.36198384087,-0.26235150914361166,-0.2381891876576248,0.7987851599670731,2
2.1125995080988362,1.5251809257381368,-3.7694735971261872,5.441657597063422,4.957226005682892,9.292659162903595,1776.3482091170895,1401.140036294253,5243.456098100466,-0.4123806857169143,-0.32538827405824483,0.7386414501728875,2
2.2706107368587323,0.9615203057117058,-3.885948137292322,5.802891302629762,5.492747965619109,8.991084077631289,2024.2751437190009,1617.8541999279525,5003.990255397274,-0.46566773045459847,-0.25981299202148034,0.7619063978084858,2
1.5527313434415393,0.93577607607262,-4.454525336623192,5.611925302478321,5.285719389105777,10.154284863329249,1799.3590265765201,1528.0445120852364,6536.31454016816,-0.19606080503589401,-0.17316304392376938,0.6969569451534705,2
1.6224140272899108,1.1296968552199278,-4.4823466815731745,5.778348165330746,5.17502029162704,9.787147271062533,1947.795106245273,1516.3569151707454,6277.594339654757,-0.1552130140712414,-0.2330481175950801,0.689286811128891,2
1.467736249651622,1.0309741375622925,-3.982482985213951,5.553873800357188,5.430460684717449,9.431738172658363,1751.141735806818,1620.3618864632854,5571.206522037792,-0.28252042877955225,-0.2718945434282256,0.7610894250773186,2
1.126713315024972,0.9012343920767307,-4.203849781018037,5.7500989817112735,4.956309006783675,9.393266350019378,1752.258663774565,1295.050565838993,5418.8684438737255,-0.27066416983871144,-0.24885117638011447,0.7821487537100326,2
1.3816321054818455,0.9428293826403442,-4.219369176361296,5.422573152690333,5.265904902149815,9.228410725076587,1661.5088714472347,1517.6790564573073,5475.035036374656,-0.2662068229763306,-0.1972614157486534,0.7743938545540013,2
1.1851647827360365,1.406798107283456,-2.546127390293848,5.044541462369678,4.614183639025478,9.960752662943415,1666.229491486121,1444.7049182116727,6559.842979283814,-0.278295242164663,-0.22745699297773897,0.8330502210022724,2
1.6310234379408688,0.8880576881869086,-3.485352362024373,5.579547746436768,5.014323442990134,10.14551881832682,1928.7808965182758,1478.917551220242,6571.663972375543,-0.3522331138256955,-0.2532232673527813,0.7489232758715968,2
1.4493123250454665,0.8956934612989426,-3.8643219923973082,6.37780399647852,5.372552935485569,10.362304376255198,2098.168117833806,1454.4652660158183,6008.139470367995,-0.13070970944695595,-0.2025907941968444,0.6852939153685106,2
1.561277032494545,0.83499203145504,-4.388788131475448,6.732156754064134,5.189178649132116,10.320454233808633,2342.6540921130236,1354.311762207493,6182.150067163776,-0.2075261741486491,-0.2884457968122641,0.7047502665855299,2
1.6038908010375672,2.2418364459459763,-1.4587074449096902,5.4289846342614,5.305403086867869,9.176808346900872,2181.723576229207,2260.79884503765,5873.359268909577,-0.48434030704102093,-0.36587980574376483,0.8019040331875134,2
1.1498848611775498,1.3342171692504332,-2.8223035702338586,6.536544609386098,5.57999326812911,10.408431336969587,2247.8034170414135,1680.5196121362528,5939.308254729785,-0.22848266657201693,-0.22668995419879678,0.7428289061817285,2
1.2881759323027668,0.9944879019594922,-3.4890552090138804,6.262992898353027,5.166124527502541,10.445487643421643,1964.1143065470226,1329.5257495858866,5833.695987551761,-0.30040634716761067,-0.3156858443927913,0.7396472008693167,2
1.8919009956717492,0.9763732358813286,-3.8028540086746214,7.303917121020592,5.701200167599444,11.008395738399027,2792.977529097338,1640.3457189880291,6661.13899049152,-0.11270972940884356,-0.3163231487574401,0.5871735571252061,2
1.8634817582003924,0.5463868206252858,-3.773921560268013,7.690431564846003,6.2589462060601795,11.066319881694021,3009.007056265964,1894.9999546269428,6576.126627960598,-0.18617340209404734,-0.24558931669960365,0.5490912842654365,2
1.75293122480313,0.6978528822461764,-3.1151200166592994,8.071290188377754,6.198151533779483,10.787790542925093,3209.341947521851,1828.9788094500157,5935.482655980319,-0.18609826904343826,-0.17465865869593994,0.6855223762911428,2
2.2311006751656532,1.0281634541600944,-2.980246653556824,8.012670120216633,6.0976484704227945,10.144964531961602,3394.8317514514424,1874.7405309971434,5487.188468185017,-0.28869072455452066,-0.2955782201550985,0.7200481294454211,2
2.2375205877423285,1.043973639011383,-3.0600159534811975,7.091480508647416,6.335656070649947,10.028503819849373,2714.490613450324,2021.3804023801472,5396.158436149911,-0.29914995829004154,-0.20060265969121277,0.6788091207527902,2
1.8663607710464434,0.680435867539861,-3.664356100017374,6.19738003516302,5.988074575292705,9.949554681010067,2265.5876812363676,1961.7446177813224,6084.169280447503,-0.3679337770222045,-0.2515418606786266,0.6759648159192468,2
1.9672959321536696,0.9046894022478507,-3.8787095753046184,6.706159367319202,5.900586420024597,9.873437001974432,2494.854417256791,1818.222996665171,5754.030844246956,-0.2515931577210251,-0.18107061443620678,0.6912520031285754,2
2.3549496825292424,0.5124811546982461,-3.9373379400316275,7.0664035922625335,6.465486189663299,9.566905454546252,2890.4978702784865,2187.650364271601,5580.974751626455,-0.3583065175399958,-0.2388088495094027,0.5915327523422524,2
1.7695489337421813,0.7642322815251801,-4.386332002450835,7.0828652873398115,6.222732519346986,9.53716371074813,2774.642077019499,2044.5195023282354,5749.5047126651625,-0.12461655405453555,-0.25168315474413255,0.6449225540300867,2
1.519549579118137,0.9585330759485563,-4.101325269098635,6.576419049555955,5.809898895860503,10.332465649516184,2416.899908177707,1838.6254600615362,6566.598783116027,-0.2727737202750817,-0.25881470955969405,0.6669144400511184,2
1.4255022396717,0.7625866254755095,-4.086169616556635,6.074150936517267,5.602645086108284,10.139421927999884,1948.4003683804406,1599.1400544737253,5991.929740599043,-0.3810468923466662,-0.21652671318337474,0.7030850439743936,2
1.3882418909558543,0.717343894695794,-3.649378346072303,6.094948796534118,5.808065768389579,10.049458231770739,2072.934883697206,1815.6697246226536,6071.725334751742,-0.3929842253372452,-0.21540342494312936,0.7205238460104769,2
1.6709936257595053,1.0205015876831918,-3.7977239122757545,6.988906412737124,5.886461325896741,10.83649809655066,2636.2808794070056,1821.3257955093031,6738.895000345143,-0.15556946592155732,-0.19861952181105408,0.7092977139880161,2
1.651092733363979,1.1797548735944123,-3.8357292471023707,7.676408282082545,6.056068608577085,10.306087757535293,3147.0470249112013,1942.8490377934604,6182.054268734939,-0.26359038081179936,-0.3340372224468907,0.6952652514049303,2
1.5965495303703041,1.173305517492386,-3.463047972092262,7.14821916356146,6.158980680021225,10.164680809629942,2738.495358677807,2006.1707774042698,5892.97799940926,-0.3285607634089935,-0.321713803901502,0.7112996835899705,2
1.5246678188021452,0.8618594408738162,-3.6824227548995108,7.013949651471378,6.199408389362508,10.572202199377047,2681.369898853142,2037.8670375397444,6530.808465242159,-0.24967939926227375,-0.3052476934432166,0.6858760185415473,2
1.6860927443440055,1.0481182085532768,-3.3027540088868608,7.376913975854162,6.22404577940526,10.79999975945138,2865.9313362266275,1992.9634339407685,6388.317126411625,-0.27792700634724116,-0.30455473672109085,0.6622133197406885,2
2.70457857231731,0.4557815738346265,-2.9080760666857595,7.9815972051790895,6.898914375974781,10.373332187686602,3203.243509234063,2151.3317752965863,5231.288625267275,-0.20612897194037488,-0.041791012611425274,0.7414189563647631,2
2.365854432516628,1.976975271436903,-3.1843360006809234,7.149412838273727,5.568769912407513,9.234263743383657,2500.8975968248556,1540.3721319170336,4208.251392259742,-0.15912894907738726,-0.20521653196336334,0.7488224495428176,2
1.1178826157342303,1.5310484000227669,-1.9538974631916393,6.414964113971873,5.29431196205557,10.297374495313901,2290.926672352379,1642.531920361169,5935.914102140695,-0.3222856681382859,-0.3206549930146596,0.7775990728546658,2
1.1198132470574067,1.5984769035940585,-2.7296129393836726,7.293170620852663,5.678636225278737,10.966112205009727,2451.2483553002016,1568.646828978045,5754.238952925983,-0.09855639649663692,-0.174941100412865,0.7204915620509837,2
2.1335171652228935,1.545151467313585,-2.730602382317833,7.420731803441894,5.525129839794505,10.484385350780954,2687.4139151754625,1483.542369215746,5289.489839299874,-0.3015808788075359,-0.19573835022086708,0.6913594198777978,2
1.4506589099764824,1.4264562195832176,-3.7133195692939416,5.600267254549939,4.655332819941867,9.901649681328186,1842.8116640244098,1305.9143329412418,6164.516217173334,-0.4246834696628114,-0.35838503819362333,0.6944852678286776,2
2.3243492487496855,1.085891152828418,-3.4939843868387155,5.773218573909787,5.0044354953819665,9.204279068258254,2213.1637709712722,1495.9206103198992,5537.028690420907,-0.42523708077739714,-0.3018017539559583,0.7337473416084064,2
1.226494120577207,1.3500180864849916,-3.8852511781912584,6.1738285203746495,5.039014633631941,10.390737470377466,2022.1470555947067,1389.7476317353019,6291.287873410722,-0.27976353638304724,-0.3281188666817117,0.7316662516309141,2
1.3366223043320995,1.5376808705919407,-3.4410417655058074,5.48434158911918,4.999636510142367,10.071739300813844,1786.2020228169374,1534.5708132864293,6355.560023060708,-0.28757753460904406,-0.3083847101452584,0.7377649001527905,2
2.2382613368905506,1.7463316314208965,-2.9511526307234397,6.179173097462185,5.545555579920841,9.652255111703962,2207.801506823812,1726.995577868411,5204.351162003122,-0.2707420701141741,-0.2805151655211951,0.6578256513367489,2
1.8383023223634494,1.3647306079076509,-3.9346613070722354,5.167086324728535,4.9134034784667335,10.00460185567685,1747.9112733334093,1510.0958453455607,6718.751397336445,-0.24270852539341978,-0.33069147864141907,0.659074885672873,2
1.331098850483873,1.2726322592103056,-2.286042183637619,6.089599336524829,4.730910442798662,11.089294667669812,2138.7992567537317,1321.6804495402123,7056.140468913314,-0.22568866963314527,-0.38042015713507443,0.6865036896241706,2
2.1011162278683564,1.5779417186583344,-2.7196245653587474,5.5862197572999115,5.373864536699655,9.786196580210607,1999.1649618751503,1759.1158271391969,5784.6924296260995,-0.43827801954635814,-0.41065158103221283,0.6486327391290524,2
1.055687303976579,1.1587910356846722,-2.4711029919711027,5.92729100351909,4.748316420120467,10.952052896876273,1958.4662091892644,1291.3652931226984,6813.012233253774,-0.18839861040691838,-0.21136366151775746,0.7515764426605163,2
1.7364965890770527,1.8074547859714991,-3.5505757923446484,5.102504767827575,4.485907348826464,10.147540768713313,1920.379790836114,1547.0238908120434,7640.831947709433,-0.2603961488491764,-0.27637232026524866,0.6844880793219557,2
0.8606629011426437,0.8227434014364824,-2.3653794173466958,6.76092297202729,5.329123745744279,11.539681654680313,2694.8883042886,1687.1119696242502,8053.632823591628,0.10550450143704947,-0.19390210744483435,0.7071222926264988,2
1.3288547821486225,0.8230128488861598,-3.653857118808306,6.3996815557275175,5.23660046724123,11.213159479210002,2180.5765864167083,1433.7434148995135,7106.717156738693,-0.013576113665780109,-0.16793386038828764,0.7042497765397105,2
1.3731680390735468,1.5733902861053746,-2.591348860164483,5.613420919325485,4.649441031809173,10.36631954627355,1972.254598445723,1423.9542321326187,6743.079610096275,-0.25895020731786694,-0.15478687598769533,0.7304093494954081,2
1.331402384096159,0.7466503710679289,-3.301044628305255,6.685837288615101,5.690026390859832,11.134408089496912,2418.3713653354557,1713.1196162520723,7024.23773099696,-0.02145199500571453,-0.3446541068537824,0.6570195068925896,2
1.2836992572627814,0.7542728842327406,-3.744085800413992,6.005986756129515,5.087567944805521,10.681571119867566,1887.6359186781046,1323.1826864289612,6419.72518196339,-0.17236394801967808,-0.17271952196378013,0.7927765488506143,2
1.3493166495771969,0.668411429606232,-3.6779050593282663,6.486997498241309,5.40390297140402,10.834976220690065,2196.9102535715874,1482.8938320180996,6559.711752043012,-0.19109403462353822,-0.29010563275205237,0.7253645945815386,2
1.8045415651912873,1.421744242310524,-3.318259745836258,6.018007755532047,5.057166615415491,9.927948412436555,2016.3685381739938,1409.4321908879642,5599.336226203619,-0.3661368208407714,-0.27937292860223456,0.7565371654389101,2
1.4960959968777994,1.873463933573415,-2.023979557057222,6.084009384760191,5.8604825779799885,10.676222641466746,2318.193235349579,2236.962133385634,6970.711658362995,-0.25650261776335054,-0.3258415311933647,0.7702016212261877,2
1.0028430335223675,0.9054190840572118,-3.2065715336799623,7.027340618099803,6.229154932283504,11.418964054729557,2470.0769994711877,1942.305373237953,6903.3493141074105,0.012813197761741446,-0.27004207778410994,0.6730718990283162,2
1.9460971077256228,1.1510952267309893,-3.1033075127912606,6.3827541374296635,5.018788361433043,10.443822063904703,2007.4952888735068,1194.421577924642,5351.307674484168,-0.3645526736809954,-0.3474772127880453,0.7725496693123491,2
0.6405309323842326,0.9394967818710332,-3.359958024074634,6.968846081812149,6.110139971288863,10.506438939854737,2302.2397724798307,1797.0564937818763,5729.994442584197,0.07467204640331002,-0.23688283633883409,0.7007399569116237,2
0.6198699255930442,1.475358903937626,-3.6126163987552418,6.164662709225982,5.50041149979082,10.582078162704585,1919.7494908834608,1623.737212018384,6264.61977155178,-0.10591778439119656,-0.27439047887648527,0.6705092178693701,2
0.8038980446147675,0.7963964878296367,-3.6773201555621866,7.042421459502797,5.807271888089672,11.210144838774582,2412.259951877381,1649.8496464709779,6694.6441635013025,-0.1671414973005699,-0.23543190325794447,0.713459768716966,2
0.19766308606233238,1.382988931997767,-3.792388964936418,6.136344577713193,5.2823287480991565,12.028740570644251,1960.1164352407245,1552.326738615231,8286.168530477566,-0.012515978980765851,-0.19092536900592194,0.6257075452763411,2
0.4863373523291487,0.7559854780825285,-4.002952007720103,6.005503983747597,5.446570069344305,11.329363245317763,1851.669232093288,1542.640131773866,7379.306537119953,-0.1480085454440149,-0.2183220333088916,0.7248560027221329,2
0.5045798601439366,1.3837390607939317,-4.068551234900951,5.610343098678944,5.068966909535288,10.932463107354529,1618.5126773632865,1409.9818590232276,6956.217905129791,-0.21175066450595526,-0.27540939088962446,0.7485892105965724,2
0.6883867681026459,1.4654156657365651,-4.803871060793217,5.11105878514948,4.891893037765459,10.712095593386042,1356.9105869778762,1332.1285319559267,7052.211804867655,-0.22448835351022292,-0.2238533618055116,0.7304042859243385,2
0.7113741301716521,1.2927569302801902,-4.109596795760668,5.538437325627895,5.050948565336973,11.165627998238435,1590.7034524653511,1388.019616894609,7236.450541181115,-0.08833075297980277,-0.08766717741490482,0.7244175896251086,2
0.8933609707111662,2.147601066394286,-3.6828231074593285,4.976420353633064,4.769653011081363,10.533901916188421,1381.1921752663347,1482.1483204111294,6737.982069559416,-0.26416197863642915,-0.1595862476654737,0.7250926161356231,2
1.0916737385515898,1.6638023316297892,-3.577925774848686,5.804271229488524,5.77492825713122,10.500619525388608,1815.0201865108365,1880.906036033703,6412.158842749878,-0.10903369417706173,-0.24834515364360607,0.7175555995105452,2
0.9365293581266793,1.8127149367819027,-3.0530780213219777,6.7857939857653085,5.249583227067223,10.850185105960609,2253.23327552096,1483.8007914390437,6107.615792822939,-0.20661552865496147,-0.2930953619365291,0.7409783966057935,2
2.5602769560949956,2.6098895640638857,-2.0056577545145284,5.549845638272066,5.149702846429041,9.511143323843841,1687.5662296170447,1506.704855977412,4255.825629000704,-0.454789095908114,-0.23642346758173857,0.8060658032475307,2
0.38993411799365624,1.329384490917876,-4.21652422311171,5.237010314910271,5.154406354440861,11.011139014809295,1434.2249826686832,1475.1959986771453,7247.040540756333,-0.06980844430840222,-0.21707906909712835,0.6907082321884919,2
0.9201475859240249,1.5939116168905187,-4.1278973464612605,5.524251613369191,5.193317198100195,11.026714094345902,1663.1401273676588,1566.6287356571736,7364.321428235453,-0.24000298824075475,-0.28427030359891753,0.7095122706327206,2
0.7419338677570506,1.7758021643561013,-3.9674847429653384,6.133017959142935,5.22171228798576,10.664193012908378,1985.0979737314499,1584.9806056894624,6747.970220901446,-0.14179233774664385,-0.25531012619213433,0.7246301715693795,2
0.5233684766021642,1.890021725134416,-4.5651431625539605,5.243529643296908,4.698731856393759,10.66576305286697,1499.773869413751,1388.6863938290385,7289.188346198439,-0.16824604601507231,-0.3238353961058412,0.7067384463519828,2
1.3105661937546345,3.0428412292272813,-2.628599654282293,4.720718685360242,4.842713272936465,9.725897046291287,1465.8864716740452,2004.6149127460683,6198.5687154930765,-0.13028990869369425,-0.12420964665595323,0.7617028752582786,2
0.8970730273347152,1.7151563679962827,-5.022015472253163,5.0972997131759135,4.959104910959593,10.582486678357965,1500.8881854259955,1544.8728029032563,7708.961806669293,-0.12704094466161311,-0.325704348363891,0.6760391217471526,2
1.1267241543666884,1.7789586451920596,-3.8565170846202155,5.250847421873193,4.959408219349821,10.392080664290116,1558.6784295826203,1502.2275762240427,6649.748210106293,-0.2092694489395209,-0.2674461802028443,0.7317210552570454,2
0.8939446398615837,2.0242513477802277,-4.13103452026844,5.788467627068051,4.852680803198374,10.97060912384127,1681.768366967989,1358.7567138582742,6750.63127323983,-0.007789449282749848,-0.34869385520672513,0.6575070985490719,2
0.4955446273088456,1.9428130455315114,-2.6104727258284885,6.099970824833185,4.888765219387,10.842932068960168,2210.102868424426,1636.5728486402388,7345.455446410672,-0.006506244859799369,-0.2624087202239782,0.6751690490960275,2
1.0775471942535804,1.3011935048681849,-4.017499148261313,6.090726795816138,5.480447155662609,10.780466429981317,1914.064150811668,1588.113382693188,6634.078092118005,-0.2608371982931013,-0.3337990516654928,0.7069689657632566,2
1.1118797006873558,1.390142373740673,-3.9772005127026486,6.162042981299221,5.626999779707101,10.469892189595406,2000.7958352499606,1715.3092351640191,6413.093209297891,-0.12877096372277314,-0.20786198688021737,0.727605649651124,2
0.8549547964440924,1.3077088778040238,-4.51858531763511,5.840542726652235,5.680075921390098,10.304334423335503,1917.0897352236827,1870.245176510454,6983.248278210397,-0.03354551623410734,-0.3113053410169773,0.6435426459716628,2
0.7351634341671511,1.8712547255886927,-4.162587395420781,6.286753446837045,5.243921210831068,10.744162027437572,2123.918376616393,1646.5177016604634,7053.827163130928,-0.0488455533078191,-0.33478359811798725,0.6267056693900769,2
1.0599698403812186,1.7294109146661905,-3.6932574595723833,6.293297153274561,5.758168890061897,10.50771629731938,1956.1215419152277,1738.0646738674407,5968.148268149331,-0.19335407514658637,-0.21973978903296862,0.7877249366723009,2
1.3221525511875445,1.6000551231661622,-3.7659040002190336,6.095688104480288,5.548271793918166,10.24495885100428,1869.2121274828949,1603.0479986223627,5732.960343225428,-0.31321139363293166,-0.2981713300956089,0.7245733816787052,2
1.459277526140213,1.6311533099412918,-4.123321109414101,6.619302830261585,5.879102419079389,10.738737385390642,2253.417872891638,1826.661473473852,6500.79239955394,-0.2525040551495731,-0.21438763945984826,0.7206770315419613,2
1.141849346458912,1.5183835622361477,-4.292556385491409,6.471228134161156,5.826345299621492,10.44483964447979,2160.334494648384,1814.894898266588,6394.461816398614,-0.20057840394486431,-0.2589119090627736,0.7517525488784356,2
0.48873631578852544,1.77548582092771,-3.672027442252861,6.795694566952229,5.747187654845999,11.057525333156745,2414.095910537449,1884.643173597454,7072.621691099844,-0.09186552849309099,-0.2642298169158558,0.6993909647340831,2
1.244019832536578,1.5101816283911467,-4.094431689381599,6.668779893204731,5.8920763845126585,10.75938973809288,2256.53790512379,1815.1440694621624,6510.6774522233545,-0.17850624236136897,-0.34919254203608213,0.727048900644118,2
1.4348546978301153,1.8475865761821086,-3.975127609876486,6.285861342618678,5.335588336764619,10.051837899423058,2122.17270995205,1629.399608007743,5974.696957739884,-0.22833556879082742,-0.3489309981500104,0.7194775397190021,2
0.9200553414598107,1.8462673060968517,-4.702931183576584,6.019663345282243,5.121084120342528,10.188426941645183,1817.9060843036332,1455.4847740917019,6192.276219589682,-0.15379132004584598,-0.30832519231982786,0.7054571407648892,2
0.6332946468610317,1.7532608024775982,-4.3409562551726895,6.740121923217937,5.448995737395342,11.590201803844131,2154.4254276402803,1543.051388861383,7218.147817177592,-0.13972528133257928,-0.2372354771459547,0.6791078547073367,2
0.5924294060096145,2.113668983658919,-3.751703130511137,6.34275179150286,5.525761607405334,11.243508870994683,2070.006089976705,1789.5511302046639,7179.15545007227,-0.11920663164928667,-0.2854184996474224,0.6459763430122112,2
